id,order_id,product_id,quantity,unit_price,discount
17188,7164,116,1,1506.95,15
17189,7165,348,3,1552.99,0
17190,7165,99,1,31.99,0
17191,7165,279,1,382.95,5
17192,7166,6,5,265.99,5
17193,7166,496,1,524.99,0
17194,7167,223,1,1801.49,0
17195,7167,329,2,277.49,10
17196,7167,496,2,524.99,0
17197,7168,412,2,189.49,0
17198,7168,444,5,350.49,0
17199,7169,204,1,1149.0,5
17200,7169,422,1,1882.95,5
17201,7170,223,3,1801.49,0
17202,7170,121,1,109.99,0
17203,7170,194,2,120.99,0
17204,7170,263,1,1292.95,0
17205,7171,180,1,1589.99,15
17206,7171,126,1,132.95,5
17207,7172,466,1,286.99,0
17208,7172,240,5,189.95,15
17209,7173,403,4,1000.99,0
17210,7174,209,1,1882.95,0
17211,7174,321,3,1947.99,0
17212,7175,250,3,107.99,0
17213,7175,379,1,457.49,0
17214,7176,152,1,1850.95,0
17215,7176,181,1,240.99,5
17216,7177,146,2,344.95,0
17217,7178,226,4,1389.99,10
17218,7178,284,2,1919.95,0
17219,7178,395,2,199.0,0
17220,7179,101,4,99.99,5
17221,7179,170,3,50.99,0
17222,7179,424,2,32.49,15
17223,7180,109,3,462.49,0
17224,7180,271,3,1116.49,5
17225,7181,127,1,1000.49,5
17226,7181,117,4,477.99,15
17227,7181,196,3,351.95,10
17228,7182,117,1,477.99,0
17229,7182,241,1,853.95,10
17230,7183,41,1,1333.95,0
17231,7183,51,1,98.99,0
17232,7184,232,1,1932.99,5
17233,7184,161,1,1025.49,0
17234,7184,210,1,1104.99,0
17235,7184,259,1,139.49,0
17236,7185,381,2,1156.49,0
17237,7185,290,1,740.49,5
17238,7185,282,2,1089.0,5
17239,7186,339,3,986.49,15
17240,7186,336,1,860.95,5
17241,7187,78,1,2268.99,5
17242,7187,260,3,1798.99,0
17243,7187,272,1,507.49,0
17244,7187,233,4,745.99,0
17245,7188,14,5,497.0,10
17246,7188,421,1,257.95,10
17247,7188,333,5,258.49,0
17248,7188,482,4,32.95,10
17249,7189,203,4,138.49,5
17250,7189,208,1,85.99,0
17251,7189,123,2,1748.95,0
17252,7189,52,3,63.49,0
17253,7190,68,3,59.99,15
17254,7191,25,1,1306.99,0
17255,7192,16,3,413.99,0
17256,7192,402,1,211.49,0
17257,7192,127,2,1000.49,0
17258,7192,163,2,46.0,0
17259,7193,74,1,14.99,0
17260,7194,83,3,268.99,0
17261,7194,309,1,273.0,5
17262,7194,329,1,277.49,5
17263,7195,478,1,310.95,5
17264,7195,278,3,324.49,0
17265,7196,370,3,1071.99,5
17266,7196,122,2,99.0,10
17267,7196,154,3,231.99,0
17268,7196,450,1,843.49,10
17269,7197,161,2,1025.49,5
17270,7197,311,2,259.99,5
17271,7198,233,2,745.99,0
17272,7198,373,2,1448.49,0
17273,7198,80,1,177.99,0
17274,7198,265,1,266.49,0
17275,7199,14,4,497.0,10
17276,7199,420,3,1205.95,10
17277,7199,151,2,415.99,5
17278,7199,452,3,170.95,0
17279,7200,131,5,170.99,0
17280,7200,19,1,294.99,15
17281,7200,235,4,567.49,0
17282,7200,332,2,132.49,0
17283,7201,251,3,374.99,5
17284,7201,127,2,1000.49,5
17285,7201,254,1,508.99,0
17286,7201,246,1,2127.95,5
17287,7201,128,1,2207.99,5
17288,7202,83,4,268.99,15
17289,7203,249,3,606.49,0
17290,7204,209,1,1882.95,5
17291,7204,413,1,544.95,0
17292,7204,202,2,1161.99,0
17293,7204,187,1,682.99,5
17294,7205,381,1,1156.49,0
17295,7206,259,4,139.49,0
17296,7207,466,2,286.99,10
17297,7207,247,4,2104.99,10
17298,7208,476,4,1080.49,5
17299,7208,293,2,413.95,5
17300,7208,142,2,197.0,0
17301,7209,287,1,670.99,5
17302,7210,349,3,127.99,0
17303,7210,383,1,1319.49,15
17304,7211,350,3,82.95,5
17305,7212,492,3,67.49,0
17306,7212,126,2,132.95,0
17307,7212,7,1,901.95,0
17308,7212,34,2,1341.95,5
17309,7213,228,1,24.49,5
17310,7214,66,2,2310.95,0
17311,7215,291,1,139.49,5
17312,7215,403,3,1000.99,5
17313,7216,389,5,282.99,0
17314,7216,159,2,169.49,0
17315,7216,285,1,72.99,0
17316,7216,333,2,258.49,0
17317,7217,174,1,254.0,0
17318,7218,208,3,85.99,0
17319,7219,19,2,294.99,10
17320,7220,20,3,19.0,5
17321,7221,179,1,1662.49,0
17322,7221,142,2,197.0,15
17323,7222,264,1,169.49,5
17324,7223,202,2,1161.99,5
17325,7223,99,1,31.99,0
17326,7223,96,3,120.99,0
17327,7224,405,1,1196.49,5
17328,7224,399,1,671.0,0
17329,7224,470,2,317.49,0
17330,7225,272,5,507.49,15
17331,7225,489,2,859.49,0
17332,7226,35,1,230.49,0
17333,7226,375,1,113.99,0
17334,7226,370,2,1071.99,0
17335,7227,249,1,606.49,5
17336,7228,355,2,161.95,5
17337,7228,283,3,492.99,0
17338,7228,121,1,109.99,5
17339,7229,442,2,1994.99,0
17340,7229,186,1,513.99,10
17341,7229,206,2,106.95,5
17342,7229,179,1,1662.49,5
17343,7230,337,3,1220.95,0
17344,7230,197,1,106.99,0
17345,7231,264,4,169.49,5
17346,7232,193,2,1129.95,0
17347,7233,196,2,351.95,0
17348,7233,118,2,1967.99,0
17349,7233,163,3,46.0,0
17350,7234,493,1,1361.99,0
17351,7234,315,3,482.99,10
17352,7234,335,2,1818.49,5
17353,7235,85,1,1051.49,0
17354,7235,111,1,659.49,0
17355,7235,445,2,94.99,15
17356,7236,434,2,70.99,0
17357,7236,298,2,2422.95,0
17358,7237,394,4,33.95,10
17359,7238,64,1,474.99,10
17360,7238,357,2,1955.49,0
17361,7238,462,1,709.0,15
17362,7238,281,1,11.49,5
17363,7239,395,1,199.0,0
17364,7240,436,1,787.99,5
17365,7240,454,1,182.49,15
17366,7240,487,3,466.49,0
17367,7241,78,2,2268.99,0
17368,7242,185,3,438.49,5
17369,7242,112,3,496.0,10
17370,7242,471,1,1812.99,0
17371,7243,63,1,1376.49,10
17372,7244,310,1,1483.99,10
17373,7244,401,4,156.95,0
17374,7245,314,1,81.49,0
17375,7246,363,1,1713.49,15
17376,7246,256,2,42.99,0
17377,7247,325,2,635.99,0
17378,7248,374,1,269.49,0
17379,7248,35,1,230.49,0
17380,7249,310,3,1483.99,0
17381,7249,486,1,109.99,0
17382,7250,86,2,171.99,10
17383,7250,114,1,96.99,0
17384,7250,12,2,1493.49,0
17385,7251,118,1,1967.99,0
17386,7251,357,4,1955.49,5
17387,7251,435,1,402.99,15
17388,7251,188,2,258.49,0
17389,7252,151,3,415.99,0
17390,7253,307,2,185.99,0
17391,7253,384,5,1247.49,0
17392,7253,50,2,296.99,5
17393,7253,490,3,383.99,10
17394,7253,466,1,286.99,0
17395,7254,179,1,1662.49,15
17396,7254,72,1,933.99,0
17397,7254,298,1,2422.95,0
17398,7255,38,1,659.49,0
17399,7255,126,1,132.95,0
17400,7256,143,3,1382.99,0
17401,7256,74,2,14.99,0
17402,7257,383,1,1319.49,0
17403,7257,192,1,389.49,5
17404,7258,456,1,742.99,0
17405,7258,8,3,100.99,0
17406,7259,323,2,154.49,0
17407,7259,465,2,12.99,5
17408,7259,420,2,1205.95,10
17409,7260,494,2,251.49,5
17410,7260,416,2,164.99,5
17411,7261,457,1,228.49,5
17412,7261,481,2,731.49,0
17413,7262,93,1,32.95,5
17414,7262,177,4,173.99,0
17415,7263,493,4,1361.99,0
17416,7263,336,1,860.95,5
17417,7263,258,2,293.99,15
17418,7264,14,1,497.0,15
17419,7265,414,1,304.99,15
17420,7265,123,5,1748.95,5
17421,7266,176,5,132.49,10
17422,7267,278,1,324.49,15
17423,7267,322,1,849.49,5
17424,7267,362,4,205.0,10
17425,7268,384,2,1247.49,0
17426,7268,482,2,32.95,10
17427,7269,400,1,162.95,5
17428,7269,178,2,118.49,0
17429,7270,495,1,240.49,0
17430,7270,434,2,70.99,5
17431,7270,417,1,1549.95,0
17432,7271,150,1,2972.95,10
17433,7272,297,1,1990.0,0
17434,7272,205,1,1033.95,10
17435,7273,279,1,382.95,5
17436,7274,498,1,1002.0,15
17437,7274,410,1,147.0,0
17438,7275,16,2,413.99,0
17439,7276,175,4,1575.99,0
17440,7276,359,4,915.49,0
17441,7276,41,2,1333.95,0
17442,7276,337,4,1220.95,10
17443,7276,342,3,1449.95,0
17444,7277,398,2,158.99,5
17445,7277,23,3,71.99,0
17446,7278,409,2,1596.0,0
17447,7278,432,2,120.49,5
17448,7278,341,1,311.49,0
17449,7279,241,1,853.95,0
17450,7279,354,1,1086.49,15
17451,7279,319,1,162.49,10
17452,7280,474,1,800.49,5
17453,7280,414,1,304.99,0
17454,7280,164,3,1328.49,5
17455,7281,309,2,273.0,0
17456,7281,270,2,160.0,0
17457,7282,79,1,1036.95,0
17458,7283,49,4,956.0,5
17459,7284,485,2,1880.95,0
17460,7285,291,2,139.49,5
17461,7285,200,2,131.49,5
17462,7285,396,1,1050.99,0
17463,7286,377,1,237.95,10
17464,7287,379,3,457.49,5
17465,7287,388,2,1375.49,5
17466,7287,133,3,11.95,0
17467,7287,26,1,1284.99,0
17468,7288,205,1,1033.95,0
17469,7288,441,1,1092.0,15
17470,7289,192,1,389.49,5
17471,7289,2,4,882.99,0
17472,7289,328,1,1839.99,5
17473,7289,182,3,609.95,0
17474,7289,437,1,252.95,5
17475,7290,155,1,149.49,0
17476,7290,406,2,49.49,15
17477,7291,172,4,249.99,0
17478,7291,385,1,302.99,0
17479,7292,145,4,1071.49,0
17480,7292,74,1,14.99,5
17481,7293,167,2,138.49,5
17482,7294,4,2,232.95,5
17483,7294,15,2,249.99,0
17484,7295,41,3,1333.95,0
17485,7295,5,3,1921.95,0
17486,7295,389,5,282.99,15
17487,7296,188,2,258.49,0
17488,7297,86,1,171.99,0
17489,7297,289,3,129.99,5
17490,7297,286,2,282.99,0
17491,7297,327,1,208.99,15
17492,7298,266,2,15.0,15
17493,7298,40,3,1242.95,15
17494,7299,402,1,211.49,15
17495,7299,352,4,724.49,10
17496,7299,235,1,567.49,0
17497,7300,208,1,85.99,5
17498,7300,350,2,82.95,5
17499,7301,456,1,742.99,0
17500,7301,234,1,420.95,0
17501,7302,411,2,396.99,0
17502,7303,50,1,296.99,5
17503,7304,110,1,178.0,5
17504,7304,200,1,131.49,15
17505,7304,150,1,2972.95,5
17506,7304,327,1,208.99,5
17507,7305,426,1,214.99,15
17508,7306,197,1,106.99,0
17509,7306,75,1,1306.95,15
17510,7306,500,1,2642.49,15
17511,7306,323,2,154.49,5
17512,7307,326,4,1046.99,5
17513,7308,45,4,1364.95,0
17514,7308,414,4,304.99,5
17515,7309,500,1,2642.49,5
17516,7309,388,1,1375.49,0
17517,7310,230,1,1457.49,10
17518,7311,5,1,1921.95,5
17519,7311,397,1,1143.95,0
17520,7311,340,1,1083.99,5
17521,7311,88,1,63.99,0
17522,7312,37,2,1368.95,5
17523,7312,243,1,47.0,10
17524,7313,462,1,709.0,0
17525,7314,419,3,96.99,10
17526,7315,491,2,1200.99,10
17527,7315,326,1,1046.99,0
17528,7315,152,2,1850.95,10
17529,7316,294,1,318.49,0
17530,7317,59,1,415.95,0
17531,7317,96,1,120.99,15
17532,7318,345,1,732.49,0
17533,7318,32,4,31.99,10
17534,7318,408,2,2834.99,0
17535,7318,67,1,495.99,0
17536,7319,140,1,79.95,5
17537,7319,42,2,340.99,0
17538,7320,424,1,32.49,0
17539,7320,453,1,1248.49,10
17540,7320,102,1,156.99,0
17541,7320,118,2,1967.99,10
17542,7320,103,1,153.49,0
17543,7321,66,1,2310.95,0
17544,7321,59,4,415.95,0
17545,7321,81,2,163.99,5
17546,7322,321,1,1947.99,0
17547,7322,61,2,1360.99,5
17548,7322,458,1,2901.99,0
17549,7322,144,2,2989.99,0
17550,7323,232,3,1932.99,10
17551,7323,365,3,131.49,5
17552,7324,269,2,421.49,0
17553,7324,200,1,131.49,15
17554,7324,231,1,410.99,15
17555,7324,412,5,189.49,5
17556,7324,349,1,127.99,5
17557,7325,141,4,959.95,5
17558,7325,482,5,32.95,5
17559,7325,288,1,1513.49,0
17560,7325,63,3,1376.49,0
17561,7326,139,1,162.99,0
17562,7326,336,1,860.95,10
17563,7326,320,2,88.49,10
17564,7326,103,1,153.49,0
17565,7327,465,2,12.99,5
17566,7327,140,1,79.95,0
17567,7327,53,1,52.99,0
17568,7327,52,1,63.49,10
17569,7328,29,3,151.99,0
17570,7329,77,3,1160.99,15
17571,7329,179,1,1662.49,15
17572,7330,153,2,965.99,5
17573,7330,113,1,469.99,0
17574,7330,364,1,438.99,15
17575,7331,57,1,1641.95,0
17576,7331,67,1,495.99,0
17577,7332,455,1,67.99,0
17578,7332,61,1,1360.99,10
17579,7333,242,5,619.49,0
17580,7333,357,2,1955.49,5
17581,7333,37,4,1368.95,10
17582,7334,446,1,941.49,0
17583,7334,168,4,44.49,0
17584,7334,19,1,294.99,5
17585,7335,206,2,106.95,5
17586,7336,407,3,1090.99,10
17587,7336,238,5,602.0,5
17588,7337,208,2,85.99,10
17589,7337,181,2,240.99,5
17590,7337,354,1,1086.49,0
17591,7338,120,1,193.99,0
17592,7338,141,2,959.95,5
17593,7339,234,1,420.95,0
17594,7339,122,3,99.0,0
17595,7339,459,2,195.0,10
17596,7340,219,2,1965.99,5
17597,7340,154,1,231.99,0
17598,7340,264,2,169.49,0
17599,7340,2,1,882.99,5
17600,7341,107,1,249.49,0
17601,7341,146,3,344.95,0
17602,7341,364,1,438.99,0
17603,7342,97,1,795.99,15
17604,7342,459,1,195.0,0
17605,7342,4,1,232.95,5
17606,7342,436,1,787.99,5
17607,7343,223,1,1801.49,0
17608,7343,333,1,258.49,0
17609,7344,493,1,1361.99,10
17610,7344,380,1,166.99,5
17611,7344,40,1,1242.95,15
17612,7345,288,2,1513.49,0
17613,7346,296,3,250.49,0
17614,7347,438,2,168.49,0
17615,7347,308,2,1246.49,0
17616,7347,51,3,98.99,0
17617,7347,373,1,1448.49,0
17618,7347,478,1,310.95,0
17619,7348,79,2,1036.95,0
17620,7348,435,3,402.99,0
17621,7348,120,2,193.99,0
17622,7349,472,2,147.49,5
17623,7349,102,5,156.99,0
17624,7349,144,2,2989.99,0
17625,7349,130,1,149.99,0
17626,7350,263,3,1292.95,15
17627,7351,376,2,35.95,0
17628,7351,277,1,294.99,5
17629,7351,253,1,449.99,5
17630,7352,56,4,51.95,0
17631,7353,18,3,2501.99,15
17632,7354,202,3,1161.99,0
17633,7354,456,1,742.99,5
17634,7354,198,2,685.99,0
17635,7354,255,1,111.95,10
17636,7355,70,2,799.99,15
17637,7355,115,2,293.95,15
17638,7356,182,2,609.95,0
17639,7356,120,3,193.99,0
17640,7357,345,3,732.49,15
17641,7358,264,1,169.49,5
17642,7358,202,1,1161.99,15
17643,7358,21,2,87.99,15
17644,7359,357,1,1955.49,0
17645,7359,291,1,139.49,0
17646,7360,496,1,524.99,0
17647,7361,461,2,164.99,15
17648,7361,186,3,513.99,15
17649,7361,425,1,23.99,5
17650,7362,355,3,161.95,15
17651,7363,341,2,311.49,15
17652,7363,116,1,1506.95,0
17653,7364,41,2,1333.95,0
17654,7364,457,2,228.49,5
17655,7364,368,5,1623.99,0
17656,7365,37,5,1368.95,0
17657,7365,253,1,449.99,0
17658,7365,398,5,158.99,5
17659,7365,106,5,324.99,0
17660,7365,92,1,1370.99,0
17661,7366,206,2,106.95,0
17662,7366,78,3,2268.99,5
17663,7366,378,4,64.99,10
17664,7366,17,1,1768.99,5
17665,7366,331,1,357.95,0
17666,7367,382,1,407.0,15
17667,7368,10,5,34.99,10
17668,7369,99,1,31.99,0
17669,7370,339,2,986.49,5
17670,7370,241,2,853.95,15
17671,7370,469,1,815.95,10
17672,7370,411,1,396.99,0
17673,7371,141,4,959.95,0
17674,7372,209,5,1882.95,0
17675,7372,117,1,477.99,10
17676,7372,1,1,915.0,5
17677,7372,125,3,195.95,10
17678,7373,227,1,781.49,15
17679,7373,222,2,126.95,0
17680,7373,21,2,87.99,10
17681,7374,391,1,259.95,0
17682,7374,69,4,233.95,15
17683,7375,61,1,1360.99,0
17684,7375,448,1,101.95,0
17685,7376,61,2,1360.99,0
17686,7377,127,3,1000.49,10
17687,7377,426,2,214.99,15
17688,7377,419,5,96.99,0
17689,7378,136,5,404.99,10
17690,7379,455,4,67.99,15
17691,7379,257,3,276.95,0
17692,7380,301,1,1719.95,5
17693,7380,257,1,276.95,5
17694,7380,349,1,127.99,0
17695,7380,129,1,278.99,10
17696,7381,421,5,257.95,0
17697,7382,280,1,1995.99,0
17698,7382,223,1,1801.49,0
17699,7382,60,1,199.99,0
17700,7383,348,1,1552.99,0
17701,7384,81,2,163.99,0
17702,7384,153,1,965.99,10
17703,7384,104,2,17.95,0
17704,7384,120,1,193.99,10
17705,7385,416,1,164.99,0
17706,7386,450,2,843.49,0
17707,7386,447,1,1392.95,0
17708,7386,237,2,14.49,0
17709,7387,141,3,959.95,5
17710,7387,481,2,731.49,10
17711,7387,248,1,1470.99,5
17712,7388,257,1,276.95,5
17713,7389,242,3,619.49,0
17714,7390,312,3,193.49,0
17715,7390,405,1,1196.49,0
17716,7391,178,1,118.49,10
17717,7392,19,2,294.99,0
17718,7392,137,1,2368.99,15
17719,7392,322,3,849.49,0
17720,7392,410,1,147.0,0
17721,7393,456,2,742.99,5
17722,7394,274,1,140.49,0
17723,7394,400,1,162.95,0
17724,7395,1,4,915.0,5
17725,7396,278,4,324.49,10
17726,7397,154,1,231.99,10
17727,7397,38,2,659.49,10
17728,7398,19,2,294.99,15
17729,7398,300,1,206.99,0
17730,7398,481,1,731.49,5
17731,7399,130,4,149.99,0
17732,7400,453,2,1248.49,0
17733,7400,96,1,120.99,5
17734,7401,225,2,91.0,15
17735,7402,79,1,1036.95,5
17736,7402,86,4,171.99,0
17737,7402,226,1,1389.99,5
17738,7402,246,1,2127.95,5
17739,7403,151,1,415.99,10
17740,7403,376,1,35.95,0
17741,7404,246,1,2127.95,10
17742,7404,300,2,206.99,5
17743,7405,243,2,47.0,5
17744,7405,172,2,249.99,0
17745,7405,246,2,2127.95,0
17746,7405,414,1,304.99,0
17747,7406,222,1,126.95,15
17748,7406,183,2,933.99,5
17749,7406,352,2,724.49,0
17750,7407,256,1,42.99,10
17751,7408,182,1,609.95,0
17752,7409,100,1,41.99,10
17753,7410,112,1,496.0,0
17754,7410,150,2,2972.95,10
17755,7410,108,5,1756.95,5
17756,7411,299,1,95.0,5
17757,7412,210,2,1104.99,15
17758,7412,122,3,99.0,0
17759,7412,133,4,11.95,0
17760,7413,181,1,240.99,0
17761,7413,407,1,1090.99,10
17762,7414,15,2,249.99,0
17763,7414,402,1,211.49,10
17764,7414,144,2,2989.99,5
17765,7415,355,2,161.95,0
17766,7415,117,2,477.99,0
17767,7415,483,4,18.99,5
17768,7416,260,4,1798.99,0
17769,7416,495,1,240.49,0
17770,7416,354,4,1086.49,15
17771,7417,290,1,740.49,5
17772,7417,249,1,606.49,0
17773,7417,265,4,266.49,5
17774,7418,139,1,162.99,0
17775,7418,248,1,1470.99,15
17776,7419,125,1,195.95,0
17777,7419,165,2,1113.99,0
17778,7419,104,1,17.95,0
17779,7420,364,1,438.99,5
17780,7420,472,1,147.49,15
17781,7420,332,3,132.49,5
17782,7420,176,1,132.49,5
17783,7421,253,1,449.99,5
17784,7421,227,2,781.49,10
17785,7421,158,2,1481.99,0
17786,7422,87,5,544.49,5
17787,7423,107,1,249.49,5
17788,7424,132,1,1397.99,0
17789,7424,187,1,682.99,0
17790,7425,120,1,193.99,5
17791,7426,83,1,268.99,5
17792,7426,207,1,1430.99,0
17793,7426,150,3,2972.95,0
17794,7427,333,1,258.49,5
17795,7427,130,2,149.99,5
17796,7427,219,3,1965.99,5
17797,7428,421,1,257.95,5
17798,7428,370,4,1071.99,0
17799,7429,294,3,318.49,5
17800,7430,487,1,466.49,5
17801,7431,169,2,1262.99,0
17802,7431,285,2,72.99,5
17803,7431,137,1,2368.99,0
17804,7432,90,1,96.99,5
17805,7432,75,1,1306.95,5
17806,7432,465,1,12.99,0
17807,7433,127,2,1000.49,0
17808,7433,271,3,1116.49,5
17809,7434,383,3,1319.49,0
17810,7435,440,2,12.95,15
17811,7436,345,1,732.49,5
17812,7437,56,5,51.95,0
17813,7437,463,1,487.49,10
17814,7438,435,1,402.99,10
17815,7438,281,1,11.49,10
17816,7439,144,4,2989.99,5
17817,7439,7,2,901.95,5
17818,7439,134,1,157.99,0
17819,7440,426,4,214.99,0
17820,7440,192,1,389.49,15
17821,7441,128,2,2207.99,0
17822,7441,152,1,1850.95,5
17823,7441,360,1,290.99,5
17824,7441,192,3,389.49,10
17825,7442,338,4,1101.0,5
17826,7442,413,2,544.95,5
17827,7442,464,1,824.99,15
17828,7443,293,1,413.95,10
17829,7443,54,4,96.95,0
17830,7444,197,1,106.99,0
17831,7444,203,1,138.49,5
17832,7445,251,1,374.99,0
17833,7445,216,1,1768.0,0
17834,7445,227,1,781.49,10
17835,7445,18,2,2501.99,0
17836,7445,355,5,161.95,0
17837,7446,491,1,1200.99,5
17838,7446,356,5,95.49,5
17839,7446,483,3,18.99,0
17840,7447,393,2,452.95,0
17841,7447,17,5,1768.99,15
17842,7448,15,4,249.99,0
17843,7448,435,3,402.99,0
17844,7448,164,1,1328.49,5
17845,7448,413,4,544.95,0
17846,7449,465,2,12.99,5
17847,7449,471,4,1812.99,0
17848,7449,147,1,1608.0,0
17849,7450,127,5,1000.49,0
17850,7450,366,2,282.49,5
17851,7450,134,1,157.99,10
17852,7451,233,2,745.99,0
17853,7451,445,1,94.99,5
17854,7451,446,1,941.49,15
17855,7451,92,1,1370.99,0
17856,7451,475,3,2095.0,15
17857,7452,495,4,240.49,0
17858,7452,98,1,185.95,0
17859,7453,101,1,99.99,0
17860,7453,263,2,1292.95,0
17861,7453,203,3,138.49,0
17862,7453,393,3,452.95,0
17863,7454,185,4,438.49,10
17864,7454,288,1,1513.49,5
17865,7454,387,2,69.99,10
17866,7454,142,1,197.0,0
17867,7455,283,4,492.99,0
17868,7455,5,2,1921.95,0
17869,7455,84,1,244.99,0
17870,7456,203,1,138.49,10
17871,7457,485,3,1880.95,0
17872,7457,90,2,96.99,5
17873,7458,275,2,1533.99,15
17874,7459,364,2,438.99,10
17875,7460,434,1,70.99,0
17876,7460,184,1,1180.95,0
17877,7461,437,2,252.95,5
17878,7461,259,3,139.49,0
17879,7462,112,1,496.0,5
17880,7463,427,5,129.0,15
17881,7463,136,1,404.99,10
17882,7463,35,2,230.49,10
17883,7463,195,2,190.0,0
17884,7464,74,5,14.99,5
17885,7465,396,5,1050.99,0
17886,7465,6,1,265.99,0
17887,7466,76,5,244.49,5
17888,7466,220,1,1233.99,15
17889,7466,63,1,1376.49,0
17890,7467,127,1,1000.49,5
17891,7468,349,1,127.99,0
17892,7469,82,3,177.49,15
17893,7470,101,3,99.99,10
17894,7470,392,2,71.99,15
17895,7471,291,1,139.49,0
17896,7471,240,1,189.95,5
17897,7471,467,2,76.99,0
17898,7472,168,1,44.49,5
17899,7472,3,1,2990.49,5
17900,7472,452,1,170.95,10
17901,7472,392,1,71.99,0
17902,7473,62,3,142.99,5
17903,7473,397,4,1143.95,5
17904,7473,229,1,259.49,0
17905,7473,318,2,174.99,0
17906,7474,3,4,2990.49,0
17907,7474,467,1,76.99,10
17908,7475,490,3,383.99,0
17909,7475,211,3,165.95,15
17910,7475,301,1,1719.95,0
17911,7475,175,3,1575.99,5
17912,7475,364,1,438.99,0
17913,7476,268,1,108.49,0
17914,7476,45,1,1364.95,0
17915,7476,120,2,193.99,10
17916,7477,348,1,1552.99,15
17917,7477,22,2,544.95,10
17918,7478,466,1,286.99,0
17919,7478,125,4,195.95,5
17920,7478,51,1,98.99,0
17921,7478,55,4,95.49,0
17922,7479,226,1,1389.99,10
17923,7479,445,2,94.99,5
17924,7479,232,2,1932.99,0
17925,7479,400,1,162.95,0
17926,7480,39,1,293.95,0
17927,7480,17,3,1768.99,0
17928,7480,475,1,2095.0,0
17929,7481,346,3,2447.49,0
17930,7481,206,2,106.95,10
17931,7481,345,2,732.49,10
17932,7482,312,3,193.49,0
17933,7483,119,3,1498.95,5
17934,7483,290,1,740.49,0
17935,7484,390,2,507.95,0
17936,7484,186,1,513.99,15
17937,7484,451,3,1834.95,0
17938,7484,367,3,129.99,5
17939,7485,469,3,815.95,0
17940,7485,426,1,214.99,0
17941,7486,97,1,795.99,0
17942,7486,239,1,425.0,10
17943,7487,414,4,304.99,10
17944,7488,52,1,63.49,15
17945,7488,288,5,1513.49,5
17946,7488,225,1,91.0,0
17947,7488,418,1,247.99,0
17948,7488,261,3,492.0,10
17949,7489,100,2,41.99,15
17950,7489,39,2,293.95,0
17951,7489,409,3,1596.0,10
17952,7489,160,1,91.95,0
17953,7490,74,1,14.99,5
17954,7490,280,2,1995.99,10
17955,7491,84,1,244.99,0
17956,7491,369,2,332.95,5
17957,7491,137,1,2368.99,15
17958,7492,260,1,1798.99,5
17959,7493,206,1,106.95,0
17960,7493,89,2,1503.99,10
17961,7494,96,4,120.99,0
17962,7494,464,1,824.99,15
17963,7494,237,1,14.49,5
17964,7495,227,2,781.49,0
17965,7496,424,3,32.49,0
17966,7497,164,1,1328.49,0
17967,7497,146,1,344.95,15
17968,7497,290,2,740.49,0
17969,7497,218,2,1549.99,0
17970,7498,243,2,47.0,10
17971,7498,148,3,181.49,0
17972,7498,291,4,139.49,10
17973,7498,212,1,399.99,10
17974,7499,55,1,95.49,0
17975,7500,286,1,282.99,5
17976,7500,155,3,149.49,5
17977,7500,21,3,87.99,10
17978,7500,203,1,138.49,10
17979,7501,466,1,286.99,0
17980,7501,184,1,1180.95,5
17981,7501,454,2,182.49,0
17982,7502,308,3,1246.49,5
17983,7503,3,1,2990.49,0
17984,7504,445,4,94.99,0
17985,7505,8,5,100.99,15
17986,7505,134,1,157.99,0
17987,7506,112,2,496.0,15
17988,7506,194,1,120.99,0
17989,7507,357,1,1955.49,0
17990,7507,457,1,228.49,5
17991,7507,365,3,131.49,10
17992,7508,405,2,1196.49,5
17993,7508,176,5,132.49,5
17994,7509,63,3,1376.49,0
17995,7510,102,1,156.99,0
17996,7511,258,1,293.99,10
17997,7512,339,2,986.49,10
17998,7512,186,2,513.99,0
17999,7512,127,1,1000.49,0
18000,7513,216,5,1768.0,0
18001,7513,480,1,140.0,0
18002,7514,39,1,293.95,5
18003,7515,31,1,350.49,5
18004,7515,438,2,168.49,0
18005,7516,152,1,1850.95,5
18006,7516,293,3,413.95,0
18007,7517,486,1,109.99,10
18008,7517,220,3,1233.99,5
18009,7517,69,1,233.95,10
18010,7518,467,1,76.99,10
18011,7518,429,1,302.49,5
18012,7518,373,2,1448.49,10
18013,7518,488,2,60.49,10
18014,7518,475,1,2095.0,0
18015,7519,223,2,1801.49,15
18016,7519,307,2,185.99,0
18017,7519,161,1,1025.49,15
18018,7520,492,4,67.49,5
18019,7520,180,1,1589.99,0
18020,7520,50,4,296.99,0
18021,7521,193,3,1129.95,0
18022,7521,306,2,1085.0,0
18023,7522,410,1,147.0,0
18024,7522,136,4,404.99,5
18025,7522,44,1,1778.99,0
18026,7522,471,1,1812.99,0
18027,7523,119,1,1498.95,15
18028,7524,200,1,131.49,15
18029,7524,132,2,1397.99,0
18030,7525,217,1,196.99,5
18031,7526,149,1,319.99,0
18032,7526,289,2,129.99,5
18033,7527,265,1,266.49,5
18034,7528,225,2,91.0,0
18035,7529,238,2,602.0,5
18036,7529,377,4,237.95,0
18037,7529,196,3,351.95,0
18038,7530,417,2,1549.95,15
18039,7531,285,1,72.99,10
18040,7532,487,1,466.49,10
18041,7533,252,1,1887.49,5
18042,7533,166,5,495.99,5
18043,7534,485,4,1880.95,0
18044,7534,145,1,1071.49,0
